,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
28413,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
28414,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
28664,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
28668,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
29056,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
29057,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
29058,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
29060,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1
29064,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1
29072,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
29916,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1
29948,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
29949,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
29952,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
30080,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
30081,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
30082,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
30084,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
30085,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
30088,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1
30092,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1
30096,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1
30100,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1
30104,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1
30108,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1
30112,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1
30140,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
30144,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1
30152,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1
30156,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1
30172,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
30204,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
30972,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
30973,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
31104,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
31106,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
31108,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1
31112,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
31120,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1
31122,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1
31124,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1
31128,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
31132,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
31136,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1
31196,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
31228,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
31868,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
31872,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
31888,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1
31900,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1
31932,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
31933,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
31960,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
31964,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
31965,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
31966,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
31980,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
31988,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1
31992,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
31993,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
31996,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
31997,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
31998,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
31999,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
32000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
32002,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
32004,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1
32008,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
32012,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
32016,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1
32020,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1
32028,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
32124,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
32128,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32129,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32130,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32131,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32132,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32133,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32134,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1
32136,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
32137,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
32138,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
32140,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1
32144,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1
32145,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1
32146,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1
32148,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1
32150,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1
32152,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1
32154,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1
32156,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
32157,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
32158,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
32160,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1
32162,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1
32164,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
32168,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1
32172,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
32176,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1
32180,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
32184,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1
32188,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
32189,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
32192,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
32194,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
32196,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1
32200,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1
32204,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
32208,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1
32212,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1
32216,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1
32218,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1
32220,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
32221,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
32222,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
32232,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
32236,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
32244,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
32248,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
32252,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
32253,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
32254,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
32255,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
32640,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
32648,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
32764,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
33016,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
33528,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1
33912,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
33916,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
34040,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1
34044,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
34176,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
35952,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
35954,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
35956,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
35958,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
35960,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1
35962,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1
35964,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
35966,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
36060,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1
36084,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
36092,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
36093,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
36224,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
36226,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
36232,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
36240,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
36248,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1
36316,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1
36348,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
36992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
36994,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
36995,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
37024,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
37025,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
37026,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
37027,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
37042,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
37043,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
37080,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
37091,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
37112,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
37248,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
37249,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
37250,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
37251,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
37252,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1
37256,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
37264,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
37280,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
37281,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
37282,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
37283,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
37312,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
37320,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
37344,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
37624,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1
38016,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
38018,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
38032,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
38034,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
38048,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
38050,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
38051,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
38064,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1
38144,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
38272,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38273,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38274,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38275,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38276,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38277,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38278,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1
38280,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
38281,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
38282,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
38284,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
38288,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
38289,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
38290,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
38292,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
38296,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
38304,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
38305,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
38306,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
38307,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
38308,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
38312,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
38320,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1
38336,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1
38338,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1
38344,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
38352,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1
39074,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
39075,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
39296,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
39297,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
39298,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
39299,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
39300,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
39302,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
39304,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
39305,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
39312,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1
39314,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1
39316,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
39320,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
39328,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1
39330,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1
39331,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1
39360,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
39368,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1
40064,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
40066,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
40068,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1
40072,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1
40080,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1
40082,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1
40096,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
40098,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
40099,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
40156,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
40188,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
40192,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
40194,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
40196,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
40200,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1
40208,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1
40210,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1
40224,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
40226,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
40256,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1
40320,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40321,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40322,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40323,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40324,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40325,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40326,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40327,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
40328,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1
40329,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1
40330,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1
40332,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
40333,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
40336,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1
40337,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1
40338,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1
40339,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1
40340,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1
40342,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1
40344,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1
40345,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1
40346,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1
40348,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1
40352,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
40353,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
40354,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
40355,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
40356,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1
40360,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1
40368,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1
40372,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1
40376,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1
40384,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
40386,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
40388,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1
40390,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1
40392,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
40396,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
40400,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
40402,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
40404,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1
40408,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1
40412,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
40832,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
40834,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
40848,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1
44136,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
44144,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
44146,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
44152,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
44156,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
44284,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
44416,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1
45219,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
45440,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
46464,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
46465,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
46466,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
46472,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
46480,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1
46496,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1
47488,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1
47490,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1
47496,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1
47504,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1
48256,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
48384,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1
48386,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1
48512,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1
48513,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1
48514,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1
48516,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
48518,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
48520,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1
48524,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1
48528,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1
48530,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1
48536,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1
48544,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1
48546,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1
48576,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
49024,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1
49315,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
49368,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1
49392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
49400,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
49404,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
49405,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
49536,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
49537,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
49538,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
49544,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1
49552,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
49554,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
49560,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
49568,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
49571,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
49600,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
49608,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1
49616,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
49624,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1
49628,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
49632,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
49648,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
49656,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
50268,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1
50288,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
50292,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
50296,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
50300,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
50301,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
50304,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
50306,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
50320,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
50322,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
50328,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1
50332,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
50336,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
50337,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
50338,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
50339,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
50352,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
